Timestamp,Player_position_x,Player_position_y,Player_position_z,Object_name,Distance_to_object,Gaze_position_x,Gaze_position_y,Gaze_position_z,Object_gaze_x,Object_gaze_y
88.79008,-6.440347,3.268375,-20.88887,None,None,-7.716354,3.422702,-18.8453,
88.80138,-6.43705,3.268993,-20.89004,None,None,-7.691668,3.431628,-18.8453,
88.81245,-6.434203,3.269599,-20.89067,None,None,-7.754852,3.411699,-18.8453,
88.8233,-6.431671,3.270188,-20.89101,None,None,-7.752547,3.427461,-18.8453,
88.83457,-6.428825,3.270633,-20.89159,None,None,-7.758286,3.435371,-18.8453,
88.8456,-6.425855,3.270907,-20.89207,None,None,-7.757563,3.42011,-18.8453,
88.85674,-6.422869,3.271188,-20.89217,None,None,-7.741395,3.417058,-18.8453,
88.86797,-6.420055,3.271435,-20.89207,None,None,-7.758657,3.413264,-18.8453,
88.8793,-6.417765,3.27169,-20.8917,None,None,-7.769043,3.382713,-18.8453,
88.89056,-6.416098,3.271756,-20.89157,None,None,-7.76321,3.402138,-18.8453,
88.90118,-6.414733,3.271799,-20.89146,None,None,-7.751797,3.418358,-18.8453,
88.91226,-6.413924,3.271882,-20.89123,None,None,-7.77225,3.415745,-18.8453,
88.9234,-6.413455,3.271837,-20.89132,None,None,-7.783924,3.413091,-18.8453,
88.93449,-6.412719,3.271816,-20.89154,None,None,-7.794033,3.423288,-18.8453,
88.94557,-6.412281,3.271799,-20.89143,None,None,-7.747316,3.414182,-18.8453,
88.95676,-6.411607,3.271821,-20.89091,None,None,-7.565516,3.430888,-18.8453,
88.96781,-6.410593,3.27185,-20.89029,None,None,-7.354725,3.466053,-18.8453,
88.97894,-6.409829,3.271958,-20.88979,None,None,-7.011743,3.383388,-18.8453,
88.98996,-6.408953,3.271951,-20.88942,None,None,-6.920501,3.351477,-18.8453,
89.00132,-6.408258,3.272045,-20.88924,None,None,-6.909749,3.328001,-18.8453,
89.0122,-6.407689,3.272121,-20.88903,None,None,-7.045452,3.395034,-18.8453,
89.02328,-6.407096,3.272031,-20.88886,None,None,-7.052731,3.41841,-18.8453,
89.03442,-6.406707,3.27209,-20.88894,None,None,-7.058608,3.402649,-18.8453,
89.04563,-6.406308,3.272145,-20.8892,None,None,-7.063376,3.448457,-18.8453,
89.05725,-6.405393,3.27227,-20.88985,None,None,-7.095209,3.437161,-18.8453,
89.06785,-6.404203,3.272437,-20.89068,None,None,-7.115676,3.431502,-18.8453,
89.07883,-6.402265,3.272527,-20.89141,None,None,-7.104533,3.416708,-18.8453,
89.0899,-6.400357,3.272538,-20.89214,None,None,-7.09089,3.423625,-18.8453,
89.10117,-6.39851,3.272616,-20.89238,None,None,-7.086545,3.393708,-18.8453,
89.11233,-6.397046,3.272613,-20.89234,None,None,-7.114765,3.409448,-18.8453,
89.12318,-6.395682,3.272594,-20.89212,None,None,-7.079636,3.411489,-18.8453,
89.13453,-6.394822,3.272653,-20.8917,None,None,-7.105649,3.403088,-18.8453,
89.14565,-6.394137,3.272579,-20.89129,None,None,-7.106866,3.404666,-18.8453,
89.15652,-6.393551,3.272577,-20.89099,None,None,-7.11245,3.402748,-18.8453,
89.16785,-6.393179,3.272533,-20.89062,None,None,-7.096149,3.407515,-18.8453,
89.18237,-6.393218,3.272583,-20.88975,None,None,-7.120657,3.41403,-18.8453,
89.19941,-6.394556,3.27257,-20.88761,None,None,-7.095607,3.43316,-18.8453,
89.21044,-6.396757,3.27256,-20.88608,None,None,-7.092244,3.42119,-18.8453,
89.22174,-6.399436,3.272542,-20.88414,None,None,-7.094218,3.436174,-18.8453,
89.23283,-6.402988,3.272437,-20.88201,None,None,-7.101171,3.447098,-18.8453,
89.2439,-6.407297,3.272379,-20.87908,None,None,-7.069054,3.446994,-18.8453,
89.25488,-6.412063,3.272273,-20.87572,None,None,-7.033792,3.455347,-18.8453,
89.2661,-6.417123,3.271934,-20.87209,None,None,-7.27808,3.438161,-18.8453,
